Nro,PROVINCIA,CANTÓN,PARROQUIA,RAZÓN SOCIAL CONCENTRADOR,RAZÓN SOCIAL IFI,RAZÓN SOCIAL AGENCIA,NOMBRE AGENCIA,TIPO AGENCIA,DIRECCIÓN,admin_area,country,ubicacion_aproximada,query_address,lon,lat
1,AZUAY,CUENCA,BELLAVISTA,BANRED,BANCO PICHINCHA,PACHECO PIEDRA MARIANA DE LA CRUZ,VARIEDADES JOHANVER,CNB,PADRE AGUIRRE,AZUAY,EC,TRUE,"BELLAVISTA, CUENCA",NA,NA
1,AZUAY,CUENCA,BELLAVISTA,BANRED,BANCO PICHINCHA,ROMERO CEDEÑO VICENTA ELIZABETH,EL FARO MANABA,CNB,AV LAS AMERICAS,AZUAY,EC,TRUE,"BELLAVISTA, CUENCA",NA,NA
1,AZUAY,CUENCA,BELLAVISTA,BANRED,BANCO DE GUAYAQUIL,FLORES MONTESINOS CARLOS ENRIQUE,FARMACIA SOLANO,CNB,AV AMERICAS Y AV DEL CHOFER,AZUAY,EC,TRUE,"BELLAVISTA, CUENCA",NA,NA
1,AZUAY,CUENCA,BELLAVISTA,BANRED,BANCO DE GUAYAQUIL,DUCHIMAZA LEON ALI TITO,CNB CAFÉ INTERNET,CNB,PIO BRAVO 7-13 Y ANTONIO BORRERO CORTAZAR,AZUAY,EC,TRUE,"BELLAVISTA, CUENCA",NA,NA
1,AZUAY,CUENCA,BELLAVISTA,BANRED,BANCO DE GUAYAQUIL,CARAVAJO QUIZHPI RAUL XAVIER,CNB MULTISERVICIOS LA PRADERA,CNB,ESTEVEZ DE TORAL 13-13 Y VEGA MUÑOZ ESQUINA,AZUAY,EC,TRUE,"BELLAVISTA, CUENCA",NA,NA
1,AZUAY,CUENCA,BELLAVISTA,BANRED,BANCO DE GUAYAQUIL,LALANGUI PEREIRA STALIN MARINO,CNB LA PROVIDENCIA,CNB,AVELARDO J ANDRADE L-H5 Y PUCARA,AZUAY,EC,TRUE,"BELLAVISTA, CUENCA",NA,NA
1,AZUAY,CUENCA,BELLAVISTA,BANRED,BANCO DE GUAYAQUIL,LANDI DIEZ JUAN CARLOS,DIEZNET,CNB,PACCHA VIA PRINCIPAL FRENTE A LA IGLESIA,AZUAY,EC,TRUE,"BELLAVISTA, CUENCA",NA,NA
1,AZUAY,CUENCA,CAÑARIBAMBA,BANRED,BANCO PICHINCHA,MARTINEZ GUTIERREZ ALEJANDRO,SKULL TATTOO,CNB,AV. PASEO DE LOS CAÑARIS,AZUAY,EC,TRUE,"CAÑARIBAMBA, CUENCA",NA,NA
1,AZUAY,CUENCA,CAÑARIBAMBA,BANRED,BANCO PICHINCHA,ORTEGA RIVAS GEOVANNA DEL CISNE,MULTIPAÑALES ECONOMICOS,CNB,JUAN JOSE FLORES,AZUAY,EC,TRUE,"CAÑARIBAMBA, CUENCA",NA,NA
1,AZUAY,CUENCA,CAÑARIBAMBA,BANRED,BANCO DE GUAYAQUIL,CABRERA GARAY VERONICA MARGARITA,MINIMARKET EL PARAISO,CNB,AV. PUMAPUNGO S/N Y VIRACOCHABAMBA FRENT,AZUAY,EC,TRUE,"CAÑARIBAMBA, CUENCA",NA,NA
1,AZUAY,CUENCA,CAÑARIBAMBA,BANRED,BANCO DE GUAYAQUIL,PACHECO PIEDRA MARIANA DE LA CRUZ,VARIEDADES JOHANVER,CNB,PADRE AGUIRRE 12-62 Y VEGA MUÑOZ,AZUAY,EC,TRUE,"CAÑARIBAMBA, CUENCA",NA,NA
1,AZUAY,CUENCA,CAÑARIBAMBA,BANRED,BANCO DE GUAYAQUIL,PACHECO PIEDRA MARIANA DE LA CRUZ,VARIEDADES JOHANVER II,CNB,PADRE AGUIRRE 12-62 Y VEGA MUÑOZ,AZUAY,EC,TRUE,"CAÑARIBAMBA, CUENCA",NA,NA
1,AZUAY,CUENCA,CAÑARIBAMBA,BANRED,BANCO DE GUAYAQUIL,CORRAL TORAL FEDERICO AGUSTIN,LA PAGADURIA 3,CNB,TARQUI 14-21 Y PIO BRAVO,AZUAY,EC,TRUE,"CAÑARIBAMBA, CUENCA",NA,NA
1,AZUAY,CUENCA,CAÑARIBAMBA,BANRED,BANCO DE GUAYAQUIL,DUCHIMAZA LEON ALI TITO,CAFÉ INTERNET,CNB,PIO BRAVO 7-13 Y ANTONIO BORRERO CORTAZA,AZUAY,EC,TRUE,"CAÑARIBAMBA, CUENCA",NA,NA
1,AZUAY,CUENCA,CAÑARIBAMBA,BANRED,BANCO DE GUAYAQUIL,ARICHABALA ALVEAR HERNAN ALFREDO,MINIMARKET BELLAVISTA,CNB,AV HEROES DE VERDELOMA S/N Y PADRE AGUIR,AZUAY,EC,TRUE,"CAÑARIBAMBA, CUENCA",NA,NA
1,AZUAY,CUENCA,CAÑARIBAMBA,BANRED,BANCO DE GUAYAQUIL,BELTRAN TORRES JULIO CESAR,MINIMARKET XB,CNB,AV GONZALEZ SUAREZ 8-08 Y JIJON Y CAAMAN,AZUAY,EC,TRUE,"CAÑARIBAMBA, CUENCA",NA,NA
1,AZUAY,CUENCA,CAÑARIBAMBA,BANRED,BANCO DE GUAYAQUIL,CARAVAJO QUIZHPI RAUL XAVIER,MULTISERVICIOS LA PRADERA,CNB,ESTEVEZ DE TORAL 13-13 Y VEGA MUÑOZ ESQU,AZUAY,EC,TRUE,"CAÑARIBAMBA, CUENCA",NA,NA
1,AZUAY,CUENCA,CAÑARIBAMBA,BANRED,BANCO DE GUAYAQUIL,CURILLO TIPAN GLENDA PILAR,MULTISERVICIOS GUAPONDELIG,CNB,GUAPONDELIG 4-19 Y AV GONZALEZ SUAREZ,AZUAY,EC,TRUE,"CAÑARIBAMBA, CUENCA",NA,NA
1,AZUAY,CUENCA,CAÑARIBAMBA,BANRED,BANCO DE GUAYAQUIL,ALVARADO BRAVO CRISTINA DE JESUS,DELIS DEL BARRIO EL CEBOLLAR,CNB,MANUEL TENERIO LAZO Y ARISTOTELES A 2 CU,AZUAY,EC,TRUE,"CAÑARIBAMBA, CUENCA",NA,NA
1,AZUAY,CUENCA,CAÑARIBAMBA,BANRED,BANCO DE GUAYAQUIL,MARCA TIGRE JUAN CARLOS,FRESH MARKET,CNB,COMBATE DE SABUM Y MIRAFLORES A UNA CUAD,AZUAY,EC,TRUE,"CAÑARIBAMBA, CUENCA",NA,NA
1,AZUAY,CUENCA,CAÑARIBAMBA,BANRED,BANCO DE GUAYAQUIL,PATINO TEJEDOR IRMA NOEMI,TIENDA JEYMITA,CNB,MANUEL TENORIO LAZO Y JOSE MIGUEL ORTEGA,AZUAY,EC,TRUE,"CAÑARIBAMBA, CUENCA",NA,NA
1,AZUAY,CUENCA,CAÑARIBAMBA,BANRED,BANCO DE GUAYAQUIL,ORDONEZ ASTUDILLO ANA CECILIA,COMERCIAL ORDOÑEZ,CNB,GUAPONDELIG GUSTAVO LEMUS ELOY ALFARO ME,AZUAY,EC,TRUE,"CAÑARIBAMBA, CUENCA",NA,NA
1,AZUAY,CUENCA,CAÑARIBAMBA,BANRED,BANCO DE GUAYAQUIL,LOJA TAPIA MANUEL ERNESTO,ELVIS RECORDS,CNB,GARCIA MORENO S/N ANTONIO FLOR,AZUAY,EC,TRUE,"CAÑARIBAMBA, CUENCA",NA,NA
1,AZUAY,CUENCA,CAÑARIBAMBA,BANRED,BANCO DE GUAYAQUIL,RAMON FAREZ MANUEL SALUSTINO,FARMACIA NAYI,CNB,AV 24 DE MAYO S/N 27 DE FEBRERO,AZUAY,EC,TRUE,"CAÑARIBAMBA, CUENCA",NA,NA
1,AZUAY,CUENCA,CAÑARIBAMBA,BANRED,BANCO DE GUAYAQUIL,VIZHNAY LOJA ALVARO XAVIER,CARNISARIATO,CNB,TOMAS DE HERES 4-106 LUIS CORDERO,AZUAY,EC,TRUE,"CAÑARIBAMBA, CUENCA",NA,NA
1,AZUAY,CUENCA,CAÑARIBAMBA,BANRED,BANCO DE GUAYAQUIL,CHERREZ ANDRADE PABLO SEBASTIAN,MINIMARKET CACIQUE,CNB,CACIQUE CHAPARRA 2-85 PASEO DE LOS CA&am,AZUAY,EC,TRUE,"CAÑARIBAMBA, CUENCA",NA,NA
1,AZUAY,CUENCA,CAÑARIBAMBA,BANRED,BANCO DE GUAYAQUIL,PLASENCIA SANCHEZ HENRY FERNANDO,PAPELERIA PLASENCIA,CNB,AV MARÍA AUXILIADORA S/N NO DISPONE,AZUAY,EC,TRUE,"CAÑARIBAMBA, CUENCA",NA,NA
1,AZUAY,CUENCA,CAÑARIBAMBA,BANRED,BANCO DE GUAYAQUIL,RODRIGUEZ NIVELO KARLA GABRIELA,SERVIFARMA,CNB,CAMINO A RACAR S/N ABELARDO J ANDRADE,AZUAY,EC,TRUE,"CAÑARIBAMBA, CUENCA",NA,NA
1,AZUAY,CUENCA,CAÑARIBAMBA,BANRED,BANCO DE GUAYAQUIL,CABRERA ALVARADO MIRIAN HORTENCIA,DESPENSA PAPELERIA EL MIRADOR,CNB,CAMINO A LAZARETO 1-48 YAUPI A DOS CUADR,AZUAY,EC,TRUE,"CAÑARIBAMBA, CUENCA",NA,NA
1,AZUAY,CUENCA,CAÑARIBAMBA,BANRED,BANCO DE GUAYAQUIL,FAICAN ARAUJO JAZMIN PRISCILA,FARMACIA FAICMEDIC,CNB,VÍCTOR MOISÉS PAUTA S/N LUIS ÁNGEL VELE,AZUAY,EC,TRUE,"CAÑARIBAMBA, CUENCA",NA,NA
1,AZUAY,CUENCA,CAÑARIBAMBA,BANRED,BANCO DE GUAYAQUIL,GUZHNAY LEON ANA GABRIELA,AMELIAS,CNB,VIA A GUAJIBAMBA S/N PANAMERICANA NORTE,AZUAY,EC,TRUE,"CAÑARIBAMBA, CUENCA",NA,NA
1,AZUAY,CUENCA,CAÑARIBAMBA,BANRED,BANCO DE GUAYAQUIL,MOROCHO LOPEZ ROMNEY STALIN,MEGATIENDA,CNB,DEL CEBOLLAR S/N ABELARDO J ANDRADE,AZUAY,EC,TRUE,"CAÑARIBAMBA, CUENCA",NA,NA
1,AZUAY,CUENCA,CAÑARIBAMBA,BANRED,BANCO DE GUAYAQUIL,PRIETO LEON ALVARO FELIPE,TIENDA,CNB,AV ABELARDO J ANDRADE 5_11 FRANCISCO TAM,AZUAY,EC,TRUE,"CAÑARIBAMBA, CUENCA",NA,NA
1,AZUAY,CUENCA,CAÑARIBAMBA,BANRED,BANCO DE GUAYAQUIL,CHINCHE ANDI VERONICA JACKELINE,EL OFERTON,CNB,VÍA AL VALLE S/N SIN NOMBRE,AZUAY,EC,TRUE,"CAÑARIBAMBA, CUENCA",NA,NA
1,AZUAY,CUENCA,CAÑARIBAMBA,BANRED,BANCO DE GUAYAQUIL,URQUIAGA MENDIETA CINTHYA EMPERATRIZ,SKULLTATTOO VENEZUELA,CNB,AV PASEO DE LOS CANARIS MAX HULE Y CACIQ,AZUAY,EC,TRUE,"CAÑARIBAMBA, CUENCA",NA,NA
1,AZUAY,CUENCA,CAÑARIBAMBA,Banco del Pacífico,COOPERATIVA DE AHORRO Y CREDITO ERCO LTDA,COOPERATIVA DE AHORRO Y CREDITO ERCO LTDA,AGENCIA VENTANILLA EXTENSIÓN PASEO DE LO,COAC,Paseo de los Cañaris y Jorge Carrera Andrade,AZUAY,EC,TRUE,"CAÑARIBAMBA, CUENCA",NA,NA
1,AZUAY,CUENCA,CAÑARIBAMBA,BANRED,BANCO PICHINCHA,CAMPOVERDE CABRERA EDWIN OSWALDO,CNB STAGE NET,CNB,ANTONIO BORRERO,AZUAY,EC,TRUE,"CAÑARIBAMBA, CUENCA",NA,NA
1,AZUAY,CUENCA,CHAUCHA,BANCO DESARROLLO DE LOS PUEBLOS SA,COAC AHORRISTA SOLIDARIO,COAC AHORRISTA SOLIDARIO,CUENCA,COAC,SAN GABRIEL DE CHAUCHA,AZUAY,EC,FALSE,"SAN GABRIEL DE CHAUCHA, CHAUCHA, CUENCA",-79.4028639,-2.9465255
1,AZUAY,CUENCA,CHECA,Financoop,COOPERATIVA DE AHORRO Y CREDITO LA MERCED LTDA,COOPERATIVA DE AHORRO Y CREDITO LA MERCED LTDA,AGENCIA CHECA,COAC,JUNTO A LA PLAZA CENTRAL,AZUAY,EC,TRUE,"CHECA, CUENCA",NA,NA
1,AZUAY,CUENCA,CHECA,BANRED,BANCO PICHINCHA,GUACHICHULCA AUCAPIÑA ROSA CRUZ,CNB EL PALACIO DORADO,CNB,VIA A CORPANCHE,AZUAY,EC,TRUE,"CHECA, CUENCA",NA,NA
1,AZUAY,CUENCA,CHIQUINTAD,Banco del Pacífico,COOPERATIVA DE AHORRO Y CREDITO ERCO LTDA,COOPERATIVA DE AHORRO Y CREDITO ERCO LTDA,AGENCIA CUENCA 2,COAC,Centro de Chiquintad,AZUAY,EC,FALSE,"Centro de Chiquintad, CHIQUINTAD, CUENCA",-79.00347099999999,-2.813526
1,AZUAY,CUENCA,CHIQUINTAD,BANRED,BANCO PICHINCHA,IÑIGUEZ REYES CARLOS EDUARDO,CNB PATAMARKET,CNB,VIA A PATAMARCA,AZUAY,EC,TRUE,"CHIQUINTAD, CUENCA",-79.00347099999999,-2.813526
1,AZUAY,CUENCA,CHIQUINTAD,BANRED,BANCO PICHINCHA,AGUDO CARPIO MARTHA CECILIA,CNB ARIAS FARMACYS,CNB,VIA A CHIQUINTAD,AZUAY,EC,FALSE,"VIA A CHIQUINTAD, CHIQUINTAD, CUENCA",-79.00347099999999,-2.813526
1,AZUAY,CUENCA,CHIQUINTAD,BANRED,BANCO DE GUAYAQUIL,INIGUEZ REYES CARLOS EDUARDO,AUTOSERVICIO PATAMARKET,CNB,SECTOR PORTON PATAMARCA DIAGONAL AL COND,AZUAY,EC,TRUE,"CHIQUINTAD, CUENCA",-79.00347099999999,-2.813526
1,AZUAY,CUENCA,CHIQUINTAD,BANRED,BANCO DE GUAYAQUIL,INIGUEZ REYES CARLOS EDUARDO,AUTOSERVICIO PATAMARKET 2,CNB,OCHOA LEON VIA PATAMARCA DENTRO DE GASOL,AZUAY,EC,TRUE,"CHIQUINTAD, CUENCA",-79.00347099999999,-2.813526
1,AZUAY,CUENCA,CUENCA,Banco del Pacífico,TRANSFERUNION,TRANSFERUNION,CAB MALL DEL RIO CUENCA,CNB,AVENIDA FELIPE II Y CIRCUNVALACION SUR CENTRO COMERCIAL MALL DEL RIO,AZUAY,EC,FALSE,"AVENIDA FELIPE II Y CIRCUNVALACION SUR CENTRO COMERCIAL MALL DEL RIO, CUENCA, CUENCA",-79.0149038,-2.9193189
1,AZUAY,CUENCA,CUENCA,Banco del Pacífico,TRANSFERUNION,TRANSFERUNION,CAB MONAY SHOPING CUENCA,CNB,AVENIDA GONZALEZ SUAREZ Y EMILIO ZAPATA DENTRO DEL CENTRO COMERCIAL NIVEL 3 EDIFICIO CENTRO COMERCIAL MONAY SHOPPING CENTER OFICINA B01,AZUAY,EC,FALSE,"AVENIDA GONZALEZ SUAREZ Y EMILIO ZAPATA DENTRO DEL CENTRO COMERCIAL NIVEL 3 EDIFICIO CENTRO COMERCIAL MONAY SHOPPING CENTER OFICINA B01, CUENCA, CUENCA",-78.9767583,-2.8976016000000002
1,AZUAY,CUENCA,CUMBE,Financoop,COOPERATIVA DE AHORRO Y CREDITO LA MERCED LTDA,COOPERATIVA DE AHORRO Y CREDITO LA MERCED LTDA,AGENCIA CUMBE,COAC,AV 24 DE MAYO S-N,AZUAY,EC,TRUE,"CUMBE, CUENCA",-79.0079949,-3.0902132
1,AZUAY,CUENCA,CUMBE,Banco del Pacífico,COOPERATIVA DE AHORRO Y CREDITO ERCO LTDA,COOPERATIVA DE AHORRO Y CREDITO ERCO LTDA,AGENCIA PLAZA CENTRAL,COAC,Centro de Cumbe,AZUAY,EC,FALSE,"Centro de Cumbe, CUMBE, CUENCA",-79.0079949,-3.0902132
1,AZUAY,CUENCA,CUMBE,BANRED,BANCO PICHINCHA,TEPAN ZHAGUI CRISTIAN GUSTAVO,COMPUOFFIS,CNB,VIA JIMA,AZUAY,EC,TRUE,"CUMBE, CUENCA",-79.0079949,-3.0902132
1,AZUAY,CUENCA,CUMBE,BANRED,BANCO DE GUAYAQUIL,GUAMAN MOROCHO JULIO CESAR,COMERCIAL GUAMAN,CNB,PANAMERICANA SUR SECTOR LOS OLIVOS A DOS,AZUAY,EC,TRUE,"CUMBE, CUENCA",-79.0079949,-3.0902132
1,AZUAY,CUENCA,CUMBE,BANRED,BANCO DE GUAYAQUIL,TOBAY GUINANSACA ROSA ELENA,COMERCIAL CALLE SUCRE,CNB,CUMBRE CENTRO S/N S/N,AZUAY,EC,FALSE,"CUMBRE CENTRO  , CUMBE, CUENCA",-79.0079949,-3.0902132
1,AZUAY,CUENCA,EL BATÁN,Banco del Pacífico,TRANSFERUNION,TRANSFERUNION,AG CC CORAL EL BATAN CUENCA,CNB,"AV REMIGIO CRESPO TORAL S/N SANTA CRUZ, A 600 METROS DEL ARENAL",AZUAY,EC,TRUE,"EL BATÁN, CUENCA",NA,NA
1,AZUAY,CUENCA,EL BATÁN,Banco del Pacífico,TRANSFERUNION,TRANSFERUNION,TIA EL ARENAL CUE,CNB,"AVENIADA DE LAS AMÉRICAS Y CALLE CARLOS ARIZAGA, DENTRO DEL ALMACÉN TIA ARENAL.",AZUAY,EC,TRUE,"EL BATÁN, CUENCA",NA,NA
1,AZUAY,CUENCA,EL BATÁN,BANRED,BANCO PICHINCHA,RIERA PEREZ DIEGO FERNANDO,MI FARMA,CNB,FRANCISCO AGUILAR,AZUAY,EC,TRUE,"EL BATÁN, CUENCA",NA,NA
1,AZUAY,CUENCA,EL BATÁN,BANRED,BANCO PICHINCHA,SANGURIMA SARI ANGEL JOSELITO,JHOCET,CNB,AV. MEXICO,AZUAY,EC,TRUE,"EL BATÁN, CUENCA",NA,NA
1,AZUAY,CUENCA,EL BATÁN,BANRED,BANCO PICHINCHA,SUMBA SUMBA ROSA ELENA,RAMONCINA CABNET,CNB,EDUARDO ARIAS,AZUAY,EC,TRUE,"EL BATÁN, CUENCA",NA,NA
1,AZUAY,CUENCA,EL BATÁN,BANRED,BANCO PICHINCHA,ORDOÑEZ ORTEGA MILTON OSWALDO,"PAPELERÍA, INTERNET Y BAZAR",CNB,LA VERDAD,AZUAY,EC,TRUE,"EL BATÁN, CUENCA",NA,NA
1,AZUAY,CUENCA,EL BATÁN,BANRED,BANCO PICHINCHA,PASTUISACA PASUISACA LUIS MIGUEL,KIROSFOOD,CNB,FLOREANA,AZUAY,EC,TRUE,"EL BATÁN, CUENCA",NA,NA
1,AZUAY,CUENCA,EL BATÁN,BANRED,BANCO PICHINCHA,MORA HUIRACOCHA LILIA FABIOLA,EL GRAN AHORRO DISTRIBUIDORA,CNB,LEOPOLDO DAVILA,AZUAY,EC,TRUE,"EL BATÁN, CUENCA",NA,NA
1,AZUAY,CUENCA,EL BATÁN,BANRED,BANCO PICHINCHA,JADAN SUMBA JOSE FERNANDO,MULTICABINAS 2,CNB,ROBERTO CRESPO,AZUAY,EC,TRUE,"EL BATÁN, CUENCA",NA,NA
1,AZUAY,CUENCA,EL BATÁN,BANRED,BANCO PICHINCHA,BERMEO ESCANDON MARTHA LUCIA,WESTERN UNION,CNB,AV. DE LAS AMERICAS,AZUAY,EC,TRUE,"EL BATÁN, CUENCA",NA,NA
1,AZUAY,CUENCA,EL BATÁN,BANRED,BANCO DE GUAYAQUIL,REINOSO ZHUNIO MAGALY DE JESUS,FARMACIA CRUZ AZUL- FERIA LIBRE,CNB,AV. AMERICA S/N Y CALLE ECUADOR (FARMACI,AZUAY,EC,TRUE,"EL BATÁN, CUENCA",NA,NA
1,AZUAY,CUENCA,EL BATÁN,BANRED,BANCO DE GUAYAQUIL,ARIAS ALEMAN CARLOS GERARDO,KAREN INTERNET,CNB,AV. ORDOnEZ LASSO Y LOS CEREZOS ESQ.,AZUAY,EC,TRUE,"EL BATÁN, CUENCA",NA,NA
1,AZUAY,CUENCA,EL BATÁN,BANRED,BANCO DE GUAYAQUIL,PAREDES GALARZA OLGA NARCISA,PAPELERIA Y BAZAR SEÑOR DE ANDACOCHA,CNB,CESAR ANDRADE S/N Y AV. ORDOÑEZ LAZO,AZUAY,EC,TRUE,"EL BATÁN, CUENCA",NA,NA
1,AZUAY,CUENCA,EL BATÁN,BANRED,BANCO DE GUAYAQUIL,AUQUILLA SEMINARIO JHANET MARICELA,INTERNET JHANET,CNB,AV. UNIDAD NACIONAL 4-89 Y ESMERALDAS,AZUAY,EC,TRUE,"EL BATÁN, CUENCA",NA,NA
1,AZUAY,CUENCA,EL BATÁN,BANRED,BANCO DE GUAYAQUIL,REINOSO ZHUNIO MAGALY DE JESUS,FARMACIA CRUZ AZUL ARENAL,CNB,AV AMERICAS Y AMAZONAS,AZUAY,EC,TRUE,"EL BATÁN, CUENCA",NA,NA
1,AZUAY,CUENCA,EL BATÁN,BANRED,BANCO DE GUAYAQUIL,PINTADO CHANGOLUISA DIANA JANNETH,FARMACIA ECOFARM,CNB,CAYAMBE 4-139 Y PASEO CAYAMBE SECTOR LAS,AZUAY,EC,TRUE,"EL BATÁN, CUENCA",NA,NA
1,AZUAY,CUENCA,EL BATÁN,BANRED,BANCO DE GUAYAQUIL,CEDILLO MARQUEZ LUZ AURORA,MINIMERCADO EL EJIDO,CNB,ENRIQUE ARIZAGA TORAL Y VICTOR TINOCO CH,AZUAY,EC,TRUE,"EL BATÁN, CUENCA",NA,NA
1,AZUAY,CUENCA,EL BATÁN,BANRED,BANCO DE GUAYAQUIL,CEDILLO MARQUEZ LUZ AURORA,TIENDA JUAN PABLO II,CNB,FRANCISCO AGUILAR Y MARIANO ESTRELLA,AZUAY,EC,TRUE,"EL BATÁN, CUENCA",NA,NA
1,AZUAY,CUENCA,EL BATÁN,BANRED,BANCO DE GUAYAQUIL,JIMENEZ CORNEJO JUAN JOSE,GALPON AGROVETERINARIA,CNB,EDUARDO ARIAS Y LUIS BRAVO A 1 CUADRA DE,AZUAY,EC,TRUE,"EL BATÁN, CUENCA",NA,NA
1,AZUAY,CUENCA,EL BATÁN,BANRED,BANCO DE GUAYAQUIL,LEON QUINDE PIEDAD DEL ROSARIO,MINIMARKET PIA,CNB,GRAN COLOMBIA 23-145 Y AV DE LAS AMERICA,AZUAY,EC,TRUE,"EL BATÁN, CUENCA",NA,NA
1,AZUAY,CUENCA,EL BATÁN,BANRED,BANCO DE GUAYAQUIL,HINOSTROZA ALVARADO ANA TARCILA,TIENDA JULIAN / ANTONELA,CNB,SAN JOSE DE BALZAY Y CAMINO DEL TEJAR FE,AZUAY,EC,TRUE,"EL BATÁN, CUENCA",NA,NA
1,AZUAY,CUENCA,EL BATÁN,BANRED,BANCO DE GUAYAQUIL,CABRERA SALDANA ELSA MARGARITA,FARMACIA REY DAVID,CNB,SAN MARTIN AV ORDOÑEZ LAZO BARRIO SAN MA,AZUAY,EC,TRUE,"EL BATÁN, CUENCA",NA,NA
1,AZUAY,CUENCA,EL BATÁN,BANRED,BANCO DE GUAYAQUIL,LOJA SINCHI VERONICA MARIBEL,MINI SUPER 8 NUMERO 2,CNB,S/N SAN SEBASTIAN LOS HORNOS Y LADRILLER,AZUAY,EC,TRUE,"EL BATÁN, CUENCA",NA,NA
1,AZUAY,CUENCA,EL BATÁN,BANRED,BANCO DE GUAYAQUIL,ANDRADE OCHOA MARCO HERNAN,FARMACIA SENOR DE ANDACOCHA,CNB,AV ORDONEZ LAZO Y DE LA HIGUERILLA A 1 C,AZUAY,EC,TRUE,"EL BATÁN, CUENCA",NA,NA
1,AZUAY,CUENCA,EL BATÁN,BANRED,BANCO DE GUAYAQUIL,GUAILLAS GUTAMA DAISY ALEXANDRA,GALAXY COM,CNB,ROBERTO CRESPO ORDENEZ Y EDUARDO ARIAS,AZUAY,EC,TRUE,"EL BATÁN, CUENCA",NA,NA
1,AZUAY,CUENCA,EL BATÁN,BANRED,BANCO DE GUAYAQUIL,VERA ASITIMBAY JUAN PATRICIO,FARMACIA SAN GREGORIO 1,CNB,ROBERTO CRESPO ORDONEZ Y CARLOS ARIZAG,AZUAY,EC,TRUE,"EL BATÁN, CUENCA",NA,NA
1,AZUAY,CUENCA,EL BATÁN,BANRED,BANCO DE GUAYAQUIL,VINTIMILLA BUSTAMANTE AFRA AZUSENA,TIENDA M Y J,CNB,GASPAR SANGURIMA 18-105 Y ABRAHAM SARMI,AZUAY,EC,TRUE,"EL BATÁN, CUENCA",NA,NA
1,AZUAY,CUENCA,EL BATÁN,BANRED,BANCO DE GUAYAQUIL,PINTADO PENAFIEL ADRIANA FERNANDA,SYSQCOMPUS,CNB,GENERAL TORRES Y AV DE LAS AMERICAS FREN,AZUAY,EC,TRUE,"EL BATÁN, CUENCA",NA,NA
1,AZUAY,CUENCA,EL BATÁN,BANRED,BANCO DE GUAYAQUIL,CEPEDA YAUTIBUG EDGAR REMIGIO,FRUTERIA LA ECONOMIA,CNB,SIN NOMBRE ABELARDO J ANDRADE A CUADRA,AZUAY,EC,TRUE,"EL BATÁN, CUENCA",NA,NA
1,AZUAY,CUENCA,EL BATÁN,BANRED,BANCO DE GUAYAQUIL,JADAN CHOCHO CLARA MAGDALENA,TIENDA CHRISTIAN,CNB,GRAN COLOMBIA Y JUAN MONTALVO 3 CUADRAS,AZUAY,EC,TRUE,"EL BATÁN, CUENCA",NA,NA
1,AZUAY,CUENCA,EL BATÁN,BANRED,BANCO DE GUAYAQUIL,SUAREZ MENDIETA CARMEN JOSEFINA,MULTIPAGOS PRONTITO,CNB,GRAN COLOMBIA 21_157 MIGUEL MOROCHO,AZUAY,EC,TRUE,"EL BATÁN, CUENCA",NA,NA
1,AZUAY,CUENCA,EL BATÁN,BANRED,BANCO DE GUAYAQUIL,GUAYLLAS ALBARRACIN MANUEL CRUZ,FOTO ESTUDIO UNIVERSAL,CNB,AV DE LAS AMERICAS S/N AV REMIGIO CRESPO,AZUAY,EC,TRUE,"EL BATÁN, CUENCA",NA,NA
1,AZUAY,CUENCA,EL BATÁN,BANRED,BANCO DE GUAYAQUIL,CARDENAS BARRERA LUZMILA DE LOS DOLORES,EL DESCUENTO,CNB,VEGA MUÑOZ 9-52 BENIGNO MALO,AZUAY,EC,TRUE,"EL BATÁN, CUENCA",NA,NA
1,AZUAY,CUENCA,EL BATÁN,BANRED,BANCO DE GUAYAQUIL,CAMBISACA QUITO GINA MARGARITA,ESQUIN@MARKET,CNB,CESAR ANDRADE Y CORDERO S/N CAMINO DEL T,AZUAY,EC,TRUE,"EL BATÁN, CUENCA",NA,NA
1,AZUAY,CUENCA,EL BATÁN,BANRED,BANCO DE GUAYAQUIL,JUELA BUENO MARIA ROSA,TIENDA SAN PEDRO,CNB,SAN PEDRO DEL CEBOLLAR S/N AV ABELARDO,AZUAY,EC,TRUE,"EL BATÁN, CUENCA",NA,NA
1,AZUAY,CUENCA,EL BATÁN,Financoop,COOPERATIVA DE AHORRO Y CREDITO SANTA ISABEL,COOPERATIVA DE AHORRO Y CREDITO SANTA ISABEL,EL BATAN,COAC,AV REMIGIO CRESPO,AZUAY,EC,TRUE,"EL BATÁN, CUENCA",NA,NA
1,AZUAY,CUENCA,EL BATÁN,Financoop,COOPERATIVA DE AHORRO Y CREDITO LA MERCED LTDA,COOPERATIVA DE AHORRO Y CREDITO LA MERCED LTDA,AGENCIA EL ARENAL,COAC,CARLOS VINTIMILLA 1-19 ROBERTO CRESPO,AZUAY,EC,TRUE,"EL BATÁN, CUENCA",NA,NA
1,AZUAY,CUENCA,EL BATÁN,Banco del Pacífico,BANCO DEL PACIFICO,BANCO DEL PACIFICO,CUENCA- MALL DEL  RIO,BANCA PRIVADA,ave. felipe ii y autopista cuenca-azogues,AZUAY,EC,TRUE,"EL BATÁN, CUENCA",NA,NA
