departamento,NRO.,MUNICIPIO,ENTIDAD,DIRECCIÓN,query_address,country,admin_area,lon,lat
BENI ,43,TRINIDAD,DIACONÍA FRIF - IFD,"CALLE TAROPE, S/N, ENTRE CALLES HERNÁN VELARDE ROJAS E ISIBORO, ZONA POMPEYA.","CALLE TAROPE, S/N, ENTRE CALLES HERNÁN VELARDE ROJAS E ISIBORO, ZONA POMPEYA. TRINIDAD",BO,BENI ,-64.9017479,-14.8409833
BENI ,44,YUCUMO,DIACONÍA FRIF - IFD,"AVENIDA RURRENABAQUE, S/N, ENTRE CALLES 6 Y 7, ZONA PACAJES.","AVENIDA RURRENABAQUE, S/N, ENTRE CALLES 6 Y 7, ZONA PACAJES. YUCUMO",BO,BENI ,-67.5350917,-14.4296108
CHUQUISACA ,1,AZURDUY,Banco Unión S.A.,"Calle Guemes s/n (cerca de la Plaza 14 de Marzo), zona central.","Calle Guemes s/n (cerca de la Plaza 14 de Marzo), zona central. AZURDUY",BO,CHUQUISACA ,-64.4126487,-20.1060273
CHUQUISACA ,2,CAMARGO,Banco para el Fomento a Iniciativas Económicas S.A.,Entre calles Ayacucho y Gran Chaco s/n,Entre calles Ayacucho y Gran Chaco s/n CAMARGO,BO,CHUQUISACA ,-63.15759629999999,-21.5576024
CHUQUISACA ,3,CAMARGO,Banco Unión S.A.,Calle S/D  entre calle Litoral y Potosi frente al mercado Principal de la ciudad de Camargo.,Calle S/D  entre calle Litoral y Potosi frente al mercado Principal de la ciudad de Camargo. CAMARGO,BO,CHUQUISACA ,-65.7550063,-19.5722805
CHUQUISACA ,4,CAMARGO,IDEPRO IFD,"Calle Gran Chaco Nro. 12 esq. Ayacucho, Provincia Nor Cinti-Chuquisaca","Calle Gran Chaco Nro. 12 esq. Ayacucho, Provincia Nor Cinti-Chuquisaca CAMARGO",BO,CHUQUISACA ,-65.20705339999999,-20.6405825
CHUQUISACA ,5,CAMARGO,CRECER IFD,"C/Ayacucho N°215, entre C/Beni y Potosi","C/Ayacucho N°215, entre C/Beni y Potosi CAMARGO",BO,CHUQUISACA ,-65.0957792,-14.3782747
CHUQUISACA ,6,CULPINA,Banco Prodem S.A.,CALLE COMERCIO S/N. ENTRE CALLE POTOSI Y PLAZA PRINCIPAL,CALLE COMERCIO S/N. ENTRE CALLE POTOSI Y PLAZA PRINCIPAL CULPINA,BO,CHUQUISACA ,-65.7550063,-19.5722805
CHUQUISACA ,7,CULPINA,Banco Unión S.A.,"Calle Buenos Aires s/n, zona Sur (media cuadra de la plaza principal 20 de Diciembre).","Calle Buenos Aires s/n, zona Sur (media cuadra de la plaza principal 20 de Diciembre). CULPINA",BO,CHUQUISACA ,-64.9439038,-20.8228582
CHUQUISACA ,8,MACHARETÍ,"Cooperativa de Ahorro y Crédito Societaria ""San Francisco Solano"" RL.",Av. Aguarate entre calles 16 de julio y Avaroa - ATENDERÁ LOS MARTES Y JUEVES DE 8:00 A 11:00,Av. Aguarate entre calles 16 de julio y Avaroa - ATENDERÁ LOS MARTES Y JUEVES DE 8:00 A 11:00 MACHARETÍ,BO,CHUQUISACA ,-63.36087839999999,-20.8157379
CHUQUISACA ,9,MONTEAGUDO,Banco Unión S.A.,Villa Monteagudo Cantón Sauces s/n.,Villa Monteagudo Cantón Sauces s/n. MONTEAGUDO,BO,CHUQUISACA ,-63.976344,-19.8164156
CHUQUISACA ,10,MONTEAGUDO,Cooperativa de Ahorro y Crédito Abierta San Martín de Porres Ltda.,Calle Sucre Nº 257,Calle Sucre Nº 257 MONTEAGUDO,BO,CHUQUISACA ,-63.9553822,-19.7938232
CHUQUISACA ,11,MONTEAGUDO,"Cooperativa de Ahorro y Crédito Abierta ""San Roque"" R.L.",Avenida Marcelo Arana No.4347 barrio 1 de mayo,Avenida Marcelo Arana No.4347 barrio 1 de mayo MONTEAGUDO,BO,CHUQUISACA ,-63.976344,-19.8164156
CHUQUISACA ,12,MONTEAGUDO,CIDRE IFD,"AVENIDA PETROLERA S/N, ESQUINA PASAJE TARIJA, BARRIO PRIMERO DE MAYO - ATENDERÁ DE 7:00 A 12:00","AVENIDA PETROLERA S/N, ESQUINA PASAJE TARIJA, BARRIO PRIMERO DE MAYO - ATENDERÁ DE 7:00 A 12:00 MONTEAGUDO",BO,CHUQUISACA ,-64.72956669999999,-21.5177889
CHUQUISACA ,13,MONTEAGUDO,IDEPRO IFD,Calle Sucre s/n Barrio Central,Calle Sucre s/n Barrio Central MONTEAGUDO,BO,CHUQUISACA ,-63.9553631,-19.7941723
CHUQUISACA ,14,MONTEAGUDO,CRECER IFD,Av.Marcelo Arana Silvia Guzman N°95 entre Av. Salvio Guzman,Av.Marcelo Arana Silvia Guzman N°95 entre Av. Salvio Guzman MONTEAGUDO,BO,CHUQUISACA ,-63.976344,-19.8164156
CHUQUISACA ,15,MUYUPAMPA,Banco Unión S.A.,Calle Ayacucho s/n entre calles Sucre y German Busch.,Calle Ayacucho s/n entre calles Sucre y German Busch. MUYUPAMPA,BO,CHUQUISACA ,-65.2592128,-19.035345
CHUQUISACA ,16,PADILLA,Banco para el Fomento a Iniciativas Económicas S.A.,Calle 6 de Agosto No.1 esquina Litoral,Calle 6 de Agosto No.1 esquina Litoral PADILLA,BO,CHUQUISACA ,-65.76454269999999,-19.5760055
CHUQUISACA ,17,PADILLA,Banco Prodem S.A.,PLAZA MANUEL ASCENCIO PADILLA ESQUINA SUDESTE,PLAZA MANUEL ASCENCIO PADILLA ESQUINA SUDESTE PADILLA,BO,CHUQUISACA ,-64.3025823,-19.3079339
CHUQUISACA ,18,PADILLA,Banco Unión S.A.,Plaza Manuel Ascencio Padilla s/n.,Plaza Manuel Ascencio Padilla s/n. PADILLA,BO,CHUQUISACA ,-64.3025823,-19.3079339
CHUQUISACA ,19,SAN LUCAS,Banco Unión S.A.,Calle Eduardo Avaroa s/n.,Calle Eduardo Avaroa s/n. SAN LUCAS,BO,CHUQUISACA ,-65.1341341,-20.1021965
CHUQUISACA ,20,SUCRE,Banco Fortaleza S.A.,"Calle San Alberto No. 108, Zona Central","Calle San Alberto No. 108, Zona Central SUCRE",BO,CHUQUISACA ,-65.25792659999999,-19.0471651
CHUQUISACA ,21,SUCRE,Banco Fassil S.A.,Calle España Nº64 entre calle Calvo y San Alberto,Calle España Nº64 entre calle Calvo y San Alberto SUCRE,BO,CHUQUISACA ,-65.2551495,-19.049191
CHUQUISACA ,22,SUCRE,Banco para el Fomento a Iniciativas Económicas S.A.,"Plaza 25 de Mayo esquina calle España, Zona Central","Plaza 25 de Mayo esquina calle España, Zona Central SUCRE",BO,CHUQUISACA ,-65.2592823,-19.0450344
CHUQUISACA ,23,SUCRE,Banco Prodem S.A.,CALLE ESPAÑA No. 106 ESQ. SAN ALBERTO,CALLE ESPAÑA No. 106 ESQ. SAN ALBERTO SUCRE,BO,CHUQUISACA ,-65.2551495,-19.049191
CHUQUISACA ,24,SUCRE,Banco Unión S.A.,Calle Aniceto Arce # 84,Calle Aniceto Arce # 84 SUCRE,BO,CHUQUISACA ,NA,NA
CHUQUISACA ,25,SUCRE,Banco Unión S.A.,"calle Eulogio Ostria Reyes Nº 781, Zona San Juanillo","calle Eulogio Ostria Reyes Nº 781, Zona San Juanillo SUCRE",BO,CHUQUISACA ,-65.2547987,-19.0342542
CHUQUISACA ,26,SUCRE,Banco Unión S.A.,"Avenida del Maestro esquina German Busch N498, zona estadio Patria.","Avenida del Maestro esquina German Busch N498, zona estadio Patria. SUCRE",BO,CHUQUISACA ,-65.2578758,-19.0336814
CHUQUISACA ,27,SUCRE,Banco Unión S.A.,Calle Bolivar Nº 355 Zona Central,Calle Bolivar Nº 355 Zona Central SUCRE,BO,CHUQUISACA ,-65.2566051,-19.0471702
CHUQUISACA ,28,SUCRE,Banco Unión S.A.,Calle Audiencia N 74,Calle Audiencia N 74 SUCRE,BO,CHUQUISACA ,-65.25895419999999,-19.0491214
CHUQUISACA ,29,SUCRE,Banco Unión S.A.,Avenida Luis Paz N 121.,Avenida Luis Paz N 121. SUCRE,BO,CHUQUISACA ,-65.2619035,-19.0414507
CHUQUISACA ,30,SUCRE,"Cooperativa de Ahorro y Crédito Abierta ""San Roque"" R.L.",Calle Calvo N° 1 Esq. Plaza 25 de Mayo,Calle Calvo N° 1 Esq. Plaza 25 de Mayo SUCRE,BO,CHUQUISACA ,-65.2602264,-19.0481462
CHUQUISACA ,31,SUCRE,CIDRE IFD,"CALLE GUSTAVO NAVARRO Nº 12, ZONA MERCADO CAMPESINO - ATENDERÁ DE 7:00 A 12:00","CALLE GUSTAVO NAVARRO Nº 12, ZONA MERCADO CAMPESINO - ATENDERÁ DE 7:00 A 12:00 SUCRE",BO,CHUQUISACA ,-65.2592128,-19.035345
CHUQUISACA ,32,SUCRE,CRECER IFD,C/Sargento Tejerina Nº2,C/Sargento Tejerina Nº2 SUCRE,BO,CHUQUISACA ,-65.252676,-19.031979
CHUQUISACA ,33,SUCRE,DIACONÍA FRIF - IFD,"AVENIDA MARCELO QUIROGA SANTA CRUZ, S/N, ENTRE CALLES MUTÚN Y QUILLACOLLO.","AVENIDA MARCELO QUIROGA SANTA CRUZ, S/N, ENTRE CALLES MUTÚN Y QUILLACOLLO. SUCRE",BO,CHUQUISACA ,-65.2474015,-19.0236168
CHUQUISACA ,34,SUCRE,DIACONÍA FRIF - IFD,"CALLE EULOGIO OSTRIA REYES, Nº 726, ENTRE CALLES J. PRUDENCIO BUSTILLOS Y RICARDO JAIMES FREYRE, ZONA SAN PABLO.","CALLE EULOGIO OSTRIA REYES, Nº 726, ENTRE CALLES J. PRUDENCIO BUSTILLOS Y RICARDO JAIMES FREYRE, ZONA SAN PABLO. SUCRE",BO,CHUQUISACA ,-65.2549556,-19.0346045
CHUQUISACA ,35,SUCRE,Banco PYME Ecofuturo S.A.,Calle Guillermo Loayza Nº 504 - Zona San Juanillo,Calle Guillermo Loayza Nº 504 - Zona San Juanillo SUCRE,BO,CHUQUISACA ,-65.25256759999999,-19.0343631
CHUQUISACA ,36,SUCRE,La Primera Entidad Financiera de Vivienda,CALLE ESPANA NO.31 ZONA CENTRAL,CALLE ESPANA NO.31 ZONA CENTRAL SUCRE,BO,CHUQUISACA ,-65.25822889999999,-19.0474885
CHUQUISACA ,37,SUCRE,CRECER IFD,C/Man Ceped N° 510,C/Man Ceped N° 510 SUCRE,BO,CHUQUISACA ,-65.2592128,-19.035345
CHUQUISACA ,38,SUCRE,CRECER IFD,Av. German Mendoza N° 2353,Av. German Mendoza N° 2353 SUCRE,BO,CHUQUISACA ,-65.260984,-19.0365402
CHUQUISACA ,39,SUCRE,Fundación Pro Mujer IFD,"Calle Marzana N° 525, Barrio San Juanillo","Calle Marzana N° 525, Barrio San Juanillo SUCRE",BO,CHUQUISACA ,-65.2567074,-19.0289587
CHUQUISACA ,40,SUCRE,FUBODE IFD,Calle Nataniel  Aguirre esquina Destacamento No 130,Calle Nataniel  Aguirre esquina Destacamento No 130 SUCRE,BO,CHUQUISACA ,-65.2508166,-19.037796
CHUQUISACA ,41,TARABUCO,Banco Unión S.A.,"Plaza 12 de Marzo, esquinas Bolivar y Sucre.","Plaza 12 de Marzo, esquinas Bolivar y Sucre. TARABUCO",BO,CHUQUISACA ,-64.9149432,-19.1826051
CHUQUISACA ,42,VILLA CHARCAS,IDEPRO IFD,Plaza Principal Julio Andia,Plaza Principal Julio Andia VILLA CHARCAS,BO,CHUQUISACA ,-64.8837171,-20.7240446
CHUQUISACA ,43,VILLA SERRANO,Banco Unión S.A.,"Avenida Mauro Núñez s/n, lote L, zona Central.","Avenida Mauro Núñez s/n, lote L, zona Central. VILLA SERRANO",BO,CHUQUISACA ,-64.3223726,-19.123139
CHUQUISACA ,44,VILLA SERRANO,CRECER IFD,Plaza José María Serrano S/N Zona Central Localidad Villa Serrano,Plaza José María Serrano S/N Zona Central Localidad Villa Serrano VILLA SERRANO,BO,CHUQUISACA ,-64.3223726,-19.123139
CHUQUISACA ,45,SUCRE -  MONTEAGUDO,Banco PYME Ecofuturo S.A.,calle Sucre s/n esquina pasaje Avaroa,calle Sucre s/n esquina pasaje Avaroa SUCRE -  MONTEAGUDO,BO,CHUQUISACA ,-65.2592128,-19.035345
ORURO ,1,CARACOLLO,Banco Unión S.A.,"Calle Ayacucho entre Rosario y Avenida Panamericana  Oruro - La Paz s/n, zona Alto Caracollo.","Calle Ayacucho entre Rosario y Avenida Panamericana  Oruro - La Paz s/n, zona Alto Caracollo. CARACOLLO",BO,ORURO ,-67.2178851,-17.6484428
ORURO ,2,CHALLAPATA,Banco para el Fomento a Iniciativas Económicas S.A.,"Calle La Bandera, esquina calle Ejército","Calle La Bandera, esquina calle Ejército CHALLAPATA",BO,ORURO ,-66.7694877,-18.9005419
ORURO ,3,CHALLAPATA,Banco Unión S.A.,"Avenida La Bandera s/n (antes calle Comercio)entre calles murillo y Dorado y Ejercito, zona Sur-Este.","Avenida La Bandera s/n (antes calle Comercio)entre calles murillo y Dorado y Ejercito, zona Sur-Este. CHALLAPATA",BO,ORURO ,-68.0596746,-16.5388052
ORURO ,4,CHALLAPATA,CIDRE IFD,"CALLE EJERCITO S/N  ENTRE CALLES VILLARROEL Y ORURO, ZONA CENTRAL - ATENDERÁ MARTES, MIÉRCOLES Y VIERNES DE 7:00 A 12:00","CALLE EJERCITO S/N  ENTRE CALLES VILLARROEL Y ORURO, ZONA CENTRAL - ATENDERÁ MARTES, MIÉRCOLES Y VIERNES DE 7:00 A 12:00 CHALLAPATA",BO,ORURO ,-67.0931378,-17.9716723
ORURO ,5,CHALLAPATA,CRECER IFD,C/Ejercito y Bolivar S/N,C/Ejercito y Bolivar S/N CHALLAPATA,BO,ORURO ,-66.7694877,-18.9005419
ORURO ,6,CHALLAPATA,IDEPRO IFD,Plaza Antofagasta Av. Cabrera s/n,Plaza Antofagasta Av. Cabrera s/n CHALLAPATA,BO,ORURO ,-66.7694877,-18.9005419
ORURO ,7,CHALLAPATA,FUBODE IFD,Calle La Bandera entre Ejercito y Murillo Dorado s/n,Calle La Bandera entre Ejercito y Murillo Dorado s/n CHALLAPATA,BO,ORURO ,-66.7694877,-18.9005419
ORURO ,8,CHALLAPATA,Banco PYME Ecofuturo S.A.,Av. Ejército s/n esquina La Bandera - ATENDERÁ EL 06.04.20 Y 13.04.20,Av. Ejército s/n esquina La Bandera - ATENDERÁ EL 06.04.20 Y 13.04.20 CHALLAPATA,BO,ORURO ,-66.7694877,-18.9005419
ORURO ,9,CHALLAPATA,Sembrar Sartawi IFD,Calle La Paz s/n esquina calle Sucre frente Plaza Antofagasta,Calle La Paz s/n esquina calle Sucre frente Plaza Antofagasta CHALLAPATA,BO,ORURO ,-68.11929359999999,-16.489689
ORURO ,10,CHALLAPATA,Cooperativa de Ahorro y Crédito Societaria Paulo VI Ltda.,"Calle La Bandera, esquina calle Ejército Murillo","Calle La Bandera, esquina calle Ejército Murillo CHALLAPATA",BO,ORURO ,-66.7694877,-18.9005419
ORURO ,11,CURAHUARA DE CARANGAS,Banco Unión S.A.,CARRETERA INTERNACIONAL Patacamaya- Tambo Quemado,CARRETERA INTERNACIONAL Patacamaya- Tambo Quemado CURAHUARA DE CARANGAS,BO,ORURO ,-68.6660971,-17.9655979
ORURO ,12,HUANUNI,Banco Unión S.A.,"Avenida 16 de Julio, frente a la Plaza del Estudiante S/N, zona Sur.","Avenida 16 de Julio, frente a la Plaza del Estudiante S/N, zona Sur. HUANUNI",BO,ORURO ,-68.1324837,-16.5021245
ORURO ,13,HUANUNI,Cooperativa de Ahorro y Crédito Abierta Asunción Ltda.,Av. 16 de Julio s/n,Av. 16 de Julio s/n HUANUNI,BO,ORURO ,-66.8409544,-18.2852179
ORURO ,14,HUANUNI,DIACONÍA FRIF - IFD,"CALLE BOLIVAR, S/N, FRENTE A LA PLAZA FERMÍN LÓPEZ","CALLE BOLIVAR, S/N, FRENTE A LA PLAZA FERMÍN LÓPEZ HUANUNI",BO,ORURO ,-66.8348956,-18.2858898
ORURO ,15,ORURO,Banco Fortaleza S.A.,Calle la Plata s/n Esquina Calle Sucre,Calle la Plata s/n Esquina Calle Sucre ORURO,BO,ORURO ,-67.1193588,-17.9880659
ORURO ,16,ORURO,Banco Fassil S.A.,Calle Adolfo Mier N° 735 entre Calle La Plata y Calle Presidente Montes,Calle Adolfo Mier N° 735 entre Calle La Plata y Calle Presidente Montes ORURO,BO,ORURO ,-67.11443609999999,-17.9691944
ORURO ,17,ORURO,Banco para el Fomento a Iniciativas Económicas S.A.,Calle La Plata No. 1634,Calle La Plata No. 1634 ORURO,BO,ORURO ,-67.1193588,-17.9880659
ORURO ,18,ORURO,Banco Prodem S.A.,"CALLE LA PLATA, 6175 ENTRE SUCRE Y BOLIVAR","CALLE LA PLATA, 6175 ENTRE SUCRE Y BOLIVAR ORURO",BO,ORURO ,-67.1193588,-17.9880659
ORURO ,19,ORURO,Banco Unión S.A.,Carretera a Potosi km 15 - Sector Vichuloma,Carretera a Potosi km 15 - Sector Vichuloma ORURO,BO,ORURO ,-67.1091434,-17.9622563
ORURO ,20,ORURO,Banco Unión S.A.,23 Km de la ciudad de Oruro sobre la carretera Oruro - La Paz.,23 Km de la ciudad de Oruro sobre la carretera Oruro - La Paz. ORURO,BO,ORURO ,-67.1218474,-17.915464
ORURO ,21,ORURO,Banco Unión S.A.,Calle Montesinos N°298 esquina Pagador.,Calle Montesinos N°298 esquina Pagador. ORURO,BO,ORURO ,-67.1032697,-17.9676357
ORURO ,22,ORURO,Banco Unión S.A.,"Calle Adolfo Mier N°612,esquina Soria Galvarro, frente a la Plaza Castro Padilla.","Calle Adolfo Mier N°612,esquina Soria Galvarro, frente a la Plaza Castro Padilla. ORURO",BO,ORURO ,-67.1133426,-17.9695172
ORURO ,23,ORURO,Banco Unión S.A.,"Calle Campo Jordán entre Avenida Gran Chaco y Calle Edmundo Vásquez, zona Norte.","Calle Campo Jordán entre Avenida Gran Chaco y Calle Edmundo Vásquez, zona Norte. ORURO",BO,ORURO ,-67.11207639999999,-17.9533124
ORURO ,24,ORURO,Banco Unión S.A.,"Avenida del Ejercito N°890 entre Antofagasta y Caro, zona Este.","Avenida del Ejercito N°890 entre Antofagasta y Caro, zona Este. ORURO",BO,ORURO ,-67.0995508,-17.9701896
ORURO ,25,ORURO,Banco Unión S.A.,"Avenida Espana N#100 esquina toledo, zona sud.","Avenida Espana N#100 esquina toledo, zona sud. ORURO",BO,ORURO ,NA,NA
ORURO ,26,ORURO,Cooperativa de Ahorro y Crédito Abierta Asunción Ltda.,Calle pagador Nro 5475 entre Herrera y Montecinos,Calle pagador Nro 5475 entre Herrera y Montecinos ORURO,BO,ORURO ,-67.1093238,-17.9662374
ORURO ,27,ORURO,"Cooperativa de Ahorro y Crédito Abierta ""CACEF"" R.L.",CALLE 6 DE OCTUBRE ESQ 1 DE NOVIEMBRE #5300,CALLE 6 DE OCTUBRE ESQ 1 DE NOVIEMBRE #5300 ORURO,BO,ORURO ,NA,NA
ORURO ,28,ORURO,Cooperativa de Ahorro y Crédito Societaria Paulo VI Ltda.,Entre Calle 6 de Octubre y Campo Jordan,Entre Calle 6 de Octubre y Campo Jordan ORURO,BO,ORURO ,-67.1087725,-17.9533784
ORURO ,29,ORURO,CIDRE IFD,"CALLE ADOLFO MIER Nº 512 ENTRE CALLES 6 DE OCTUBRE Y SORIA GALVARRO - ATENDERÁ MARTES, MIÉRCOLES Y VIERNES DE 7:00 A 12:00","CALLE ADOLFO MIER Nº 512 ENTRE CALLES 6 DE OCTUBRE Y SORIA GALVARRO - ATENDERÁ MARTES, MIÉRCOLES Y VIERNES DE 7:00 A 12:00 ORURO",BO,ORURO ,-67.1139623,-17.9716363
ORURO ,30,ORURO,CRECER IFD,Av.Barrientos esq. Gral Carrasco N° 57,Av.Barrientos esq. Gral Carrasco N° 57 ORURO,BO,ORURO ,-67.11207209999999,-17.9495496
ORURO ,31,ORURO,IDEPRO IFD,Calle Pagador Nro. 6338 entre Aldana y Murguia,Calle Pagador Nro. 6338 entre Aldana y Murguia ORURO,BO,ORURO ,-67.1059956,-17.9537506
ORURO ,32,ORURO,IDEPRO IFD,Avenida del Ejército No. 932 entre calles Pisagua y Antofagasta,Avenida del Ejército No. 932 entre calles Pisagua y Antofagasta ORURO,BO,ORURO ,-67.099949,-17.9720044
ORURO ,33,ORURO,Fundación Pro Mujer IFD,"Calle Sgto. Tejerina N° 1351, entre calles Ayacucho y Junín, Zona Este","Calle Sgto. Tejerina N° 1351, entre calles Ayacucho y Junín, Zona Este ORURO",BO,ORURO ,-67.0931378,-17.9716723
ORURO ,34,ORURO,Banco PYME Ecofuturo S.A.,calle Soria Galvarro N° 1291 esquina calle Ayacucho de la Provincia Cercado del Departamento de Oruro,calle Soria Galvarro N° 1291 esquina calle Ayacucho de la Provincia Cercado del Departamento de Oruro ORURO,BO,ORURO ,-67.1009569,-17.9716981
ORURO ,35,ORURO,El Progreso Entidad Financiera de Vivienda,La Plata Nº 6177 Esquina Sucre,La Plata Nº 6177 Esquina Sucre ORURO,BO,ORURO ,-67.1186879,-17.9834885
ORURO ,36,ORURO,CRECER IFD,"Av. España esquina calle Toledo N° 1691, zona Sud","Av. España esquina calle Toledo N° 1691, zona Sud ORURO",BO,ORURO ,-67.1337233,-17.992264
ORURO ,37,ORURO,CRECER IFD,"C/Pagador N° 5575, entre Caro y Montesinos","C/Pagador N° 5575, entre Caro y Montesinos ORURO",BO,ORURO ,-67.0931378,-17.9716723
ORURO ,38,ORURO,DIACONÍA FRIF - IFD,"AVENIDA BOLIVAR, Nº 445, (EDIFICIO SAJAMA), ENTRE CALLES TARAPACÁ y TEJERINA, ZONA CENTRAL","AVENIDA BOLIVAR, Nº 445, (EDIFICIO SAJAMA), ENTRE CALLES TARAPACÁ y TEJERINA, ZONA CENTRAL ORURO",BO,ORURO ,-68.5818408,-18.2055303
ORURO ,39,ORURO,DIACONÍA FRIF - IFD,"AVENIDA DEL EJERCITO NRO. 890, ENTRE CALLES ANTOFAGASTA Y PISAGUA, ZONA ESTE","AVENIDA DEL EJERCITO NRO. 890, ENTRE CALLES ANTOFAGASTA Y PISAGUA, ZONA ESTE ORURO",BO,ORURO ,-67.099949,-17.9720044
ORURO ,40,ORURO,DIACONÍA FRIF - IFD,"AVENIDA ESPAÑA, Nº 2063 ENTRE GENERAL ACHA Y 1RO. DE MAYO, ZONA SUD.","AVENIDA ESPAÑA, Nº 2063 ENTRE GENERAL ACHA Y 1RO. DE MAYO, ZONA SUD. ORURO",BO,ORURO ,-67.0931378,-17.9716723
ORURO ,41,SABAYA,Banco Unión S.A.,Av. Internacional s/n,Av. Internacional s/n SABAYA,BO,ORURO ,-68.3726813,-19.0141774
ORURO ,42,Agencia Sebastián Pagador,Banco PYME Ecofuturo S.A.,Av. Germán Busch esq. Campo Jordán N° 138,Av. Germán Busch esq. Campo Jordán N° 138 Agencia Sebastián Pagador,BO,ORURO ,-66.5898823,-19.1556979
ORURO ,43,Agencia Mercado Young,Banco PYME Ecofuturo S.A.,Av. España N° 33 esquina calle 1° de Mayo - Zona Sud,Av. España N° 33 esquina calle 1° de Mayo - Zona Sud Agencia Mercado Young,BO,ORURO ,NA,NA
POTOSÍ ,1,ATOCHA,Banco Unión S.A.,"Plaza Franz Tamayo s/n, acera este.","Plaza Franz Tamayo s/n, acera este. ATOCHA",BO,POTOSÍ ,-66.22044799999999,-20.9358589
POTOSÍ ,2,ATOCHA,Cooperativa de Ahorro y Crédito Abierta El Chorolque Ltda.,Plaza Franz Tamayo s/n,Plaza Franz Tamayo s/n ATOCHA,BO,POTOSÍ ,-66.22044799999999,-20.9358589
POTOSÍ ,3,BETANZOS,Banco Unión S.A.,"Calle Hermanos Pereira N° 42, a una cuadra de la Plaza Principal, zona Central.","Calle Hermanos Pereira N° 42, a una cuadra de la Plaza Principal, zona Central. BETANZOS",BO,POTOSÍ ,-65.4535058,-19.5540674
POTOSÍ ,4,CKOCHAS,Cooperativa de Ahorro y Crédito Abierta Asunción Ltda.,Calle Sucre CV-277,Calle Sucre CV-277 CKOCHAS,BO,POTOSÍ ,-65.2592128,-19.035345
POTOSÍ ,5,"COLCHA ""K""",Banco Prodem S.A.,POBLACION DE SAN CRISTOBAL,"POBLACION DE SAN CRISTOBAL COLCHA ""K""",BO,POTOSÍ ,-67.1596574,-21.1582646
POTOSÍ ,6,COLQUECHACA,Banco Unión S.A.,"Calle Murillo N° 48, zona Central.","Calle Murillo N° 48, zona Central. COLQUECHACA",BO,POTOSÍ ,-66.0039777,-18.7003202
POTOSÍ ,7,COTAGAITA,Banco Unión S.A.,"C. Junin s/n Zona central de la localidad de Cotagaita, primera sección de la provincia Nor Chichas del Departamento de Potosi","C. Junin s/n Zona central de la localidad de Cotagaita, primera sección de la provincia Nor Chichas del Departamento de Potosi COTAGAITA",BO,POTOSÍ ,-65.6599142,-20.8161791
POTOSÍ ,8,COTAGAITA,Cooperativa de Ahorro y Crédito Abierta El Chorolque Ltda.,"Avenida Panamericana S/N, Barrio 3 de Mayo, Zona Central.","Avenida Panamericana S/N, Barrio 3 de Mayo, Zona Central. COTAGAITA",BO,POTOSÍ ,-65.6599142,-20.8161791
POTOSÍ ,9,LLALLAGUA,Banco para el Fomento a Iniciativas Económicas S.A.,Av. 10 de Noviembre N° 56 Esq. Calle 25 de Mayo de la Localidad de Llallagua,Av. 10 de Noviembre N° 56 Esq. Calle 25 de Mayo de la Localidad de Llallagua LLALLAGUA,BO,POTOSÍ ,-66.57902729999999,-18.4223702
POTOSÍ ,10,LLALLAGUA,Banco Unión S.A.,Av. 10 de Noviembre No. 13,Av. 10 de Noviembre No. 13 LLALLAGUA,BO,POTOSÍ ,-66.5864991,-18.4233881
POTOSÍ ,11,LLALLAGUA,Cooperativa de Ahorro y Crédito Abierta Asunción Ltda.,Plaza 6 de Agosto Nro 31,Plaza 6 de Agosto Nro 31 LLALLAGUA,BO,POTOSÍ ,-66.585365,-18.4229838
POTOSÍ ,12,LLALLAGUA,CRECER IFD,"C/Sucre Nº45, entre Calles Ayacucho y Omiste","C/Sucre Nº45, entre Calles Ayacucho y Omiste LLALLAGUA",BO,POTOSÍ ,-65.2592128,-19.035345
POTOSÍ ,13,LLALLAGUA,FUBODE IFD,Calle Baptista s/n entre Campero y Oruro,Calle Baptista s/n entre Campero y Oruro LLALLAGUA,BO,POTOSÍ ,-67.1182089,-17.9657578
POTOSÍ ,14,LLALLAGUA,DIACONÍA FRIF - IFD,"CALLE MARISCAL SANTA CRUZ, NRO. 17, ENTRE CALLES BOLIVAR Y BAPTISTA.","CALLE MARISCAL SANTA CRUZ, NRO. 17, ENTRE CALLES BOLIVAR Y BAPTISTA. LLALLAGUA",BO,POTOSÍ ,-66.583528,-18.4223949
POTOSÍ ,15,POCOATA,DIACONÍA FRIF - IFD,"CALLE SUCRE S/N, ESQUINA CALLE AVAROA Y PLAZA 10 DE NOVIEMBRE.","CALLE SUCRE S/N, ESQUINA CALLE AVAROA Y PLAZA 10 DE NOVIEMBRE. POCOATA",BO,POTOSÍ ,-65.2592128,-19.035345
POTOSÍ ,16,PORCO,Banco Unión S.A.,"Avenida Mariscal Santa Cruz N# 2, zona A.","Avenida Mariscal Santa Cruz N# 2, zona A. PORCO",BO,POTOSÍ ,NA,NA
POTOSÍ ,17,POTOSÍ,Banco Fassil S.A.,Calle Sucre Nro. 23 (Pasaje Boulevard),Calle Sucre Nro. 23 (Pasaje Boulevard) POTOSÍ,BO,POTOSÍ ,-65.2592128,-19.035345
